id,attribute_ids,fold
118c6b10f0165337,147 478 579 813 896,1
118ceeb233225038,189 1034,1
118d1934717cfee8,189 1039,1
118df6d30e2726df,598,5
11904ed0e7f212a6,147 813 952,0
1190845b31ad48db,79 480 813 1046,6
11913a38ae553b53,188 434,9
119260112581bd9a,111 753 813 1092,1
1192d7b90ffb8d53,51 1056,5
11930791bf87da5c,194 813 1046 1093,7
1193947d0ddf3e3f,156 744 813 903,3
1193e10095ab43b0,497 498,1
11943ea5308c89c4,516 677 813,7
11951fe0ce1da11b,13 580 813 833,0
119603c4404fefc4,189 418 477 542 543,3
1196b7819e6524f5,121 724 955,2
11972bafc9a994e1,147 283 813 1020 1059 1092,4
119868f53e164eaa,239 464 681 840 991,5
1199038531d2855d,308 486 568 813,4
11990bd9e816160e,24 754,2
11992b3ab2a359e2,147 543 753 949 1072,1
11995a15828930bf,79 671 780 1062,7
119961ee221fdba6,194 844,0
11999ab0011f7cdc,147 813 896,2
119a36e608597689,671 1059,5
119a7ba79144856e,51 532,7
119ce1698c2428ff,13 538 813 887 1092,0
119d71604b1bb1de,149 768,4
119dbee2795ed2c7,51 483 975,1
119de77668540b73,189 418 541 579 813,8
119e10f3d3a194e0,436 369,7
119e1689d89f04f1,147 734 780 813,9
119e1b246b826b41,79 671 780,2
119f12a06a2c9c24,156 479 733 739 813 1020,6
119f12c6a3eaf359,189 1035,0
119f8c7e09787c8,320 962,2
11a011ba4afef2bc,121 552,2
11a175af0a59c1a6,13 483 664 670 738 975,4
11a17be77eddd445,189 915,5
11a1b82a2ece5e9a,182 497 498,7
11a29bdbf5ccebea,147 1062,9
11a2a83b63163730,738 1081,1
11a392f358dc5a88,147 485 780,3
11a43c6a7cca5481,121 668 1059,6
11a446f897b5b46,51 671 780 1034,7
11a4532c81714795,13 693 729 813,7
11a4b032793ab17a,121 884,8
11a4c9a468b7e385,147 485 671 999,3
11a52fdbcc160d03,147 485 671,5
11a5ba04a1df2ea1,147 663 813 835,2
11a6461915a7e0fd,79 835,3
11a6e5103e3b116e,14 1056,4
11a6fa6638760055,780 1019 369,9
11a82dc8281d4771,354 421,3
11a836db2f9bd0c5,13 420,0
11a94c0e4374f3d0,189 492 813,4
11a993ecec737946,1 582 1023,8
11a9ac1a6206a4c8,79 624 1059,7
11aa2562a3ce4745,684,6
11aa30d31a10e2e6,304 487,9
11aa7c34bf5ebccb,13 477 833,4
11ab01ff120858c,147 552 780,3
11ab6021b4316ea1,70 733 813,8
11aba3e0bce23acd,147 885,2
11ac02b9fd96bc7c,121 433,9
11ac77723bbf78a4,111 418 501 850 940,5
11ac8f8a27f042db,684,1
11aca7498b4b0e88,51 627 813 989,8
11ad28e63881b6f5,156 522 667 813 896,7
11af7699929415c5,13 567,4
11b0d2f61c795871,304 718 1092,0
11b20b0d7517e950,127 552,5
11b255ec272afa1a,147 283 532 671,0
11b462b939f06bb4,916 1092,0
11b4dc7ee2b8e795,121 1062,8
11b61262c19af42f,99 744,8
11b68a73e2a47d40,121 718 836 961,5
11b84e8e896db6d7,121 415 703,0
11b8bd997731ede8,79 744,9
11b966ed0f867b0d,194 692 1092 1099,5
11b99bedb2e45b51,189 650 666 738 850,0
11b9b253b15aac63,51 462 733 813 993,9
11bb24eb45cfe7a4,1 864,9
11bb6378a1045093,259 409 796 813,4
11bcea0e7d110516,538 654 698 813 1092,3
11bd701a1e45e2fa,147 531 663 701 835 953,5
11c1c907367ce613,489,8
11c1e0f521120852,189 252 813 832 954 1071,5
11c36f5e4e484140,116 161 487 1101,2
11c3ad0d86174cdd,156 485,7
11c432a967ccd29a,23 477 962,7
11c4891faaaea5c6,147 720,1
11c4cd26c58afcb1,125 718 813 922 955,0
11c5bb2cb1119ee3,703,3
11c5d23612de8b73,1092,9
11c6a3daba10c16b,896 1092,8
11c6f5b422bbabdb,105 111 612 671,3
11c7143510270a1f,43 51 6 584 813,6
11c74dc2f5419a2d,147 552,2
11c7d86de428f4d9,1 962,9
11c830a275f6e15c,147 698 756 1092,3
11c8ed6a3802a25f,147 322 813 1062 1092,3
11c969c24f771672,13 519,6
11cac54092afc246,189 477 691 835 921,7
11cae39d1983178d,189 809 1059,7
11caf3d0a4a34805,335 377 612 744,9
11cc9b64741422cd,23 813,5
11cd991e2e638972,489 369,4
11cdf83706c0329,420 720 369,0
11cebe5f896a2da7,194 553 813,6
11cee0f49b3bb92e,194 844,0
11d071ea4fba2727,42 156 671 746 1045,1
11d10e5c78d976d7,79 1062,9
11d10f31b7f33ca5,955 962,7
11d2135996dfef4e,189 663 678,5
11d2362d5d869d2b,79 420 704,8
11d269a549fd3c6f,13 405 903 1092,5
11d373d75ad002b7,13 405 896 1092,3
11d4f5e26dff344d,131 683 744 813,7
11d57dfd5e05b389,147 552,7
11d591dd44bb2521,79 487,6
11d64c6b41a080de,189 612 800,8
11d6e03d8c6845e,292 552 671,4
11d70da7d5172bcd,156 487,5
11d73cf50bc78101,754 1092,0
11d7c30518f2f9bc,79 1099,4
11d815aa8a906d91,813 896,3
11d87fa980835416,33 582 1023,9
11d886c55918fd38,79 487,0
11d932ca5cb049c1,1019 369,5
11d93931c2839a6c,147 951,4
11d943d008a3a475,161 351 1092,9
11d947d8446daf14,121 433,1
11d9f399addc3894,184 415,9
11da01408de610d6,13 405 698 896,7
11da79801826f2da,121 433,9
11daa41b503b07dc,121 724 955,9
11dac0a7f79dd39e,51 339 1059 1092,4
11db35d22cbdb8d,194 698 744 1092,9
11dc74f8d1deb719,79 489 671,7
11dc972e8d3fc39d,51 488 813 1059,1
11dca2a4c72f5946,79 420 813 1046 1059,8
11dd2bf84ec85cd8,671 780 1059,0
11debb30d45f0dff,147 598 646 1046,3
11df2969d5af0d4d,121 1039,3
11df549ccceace2c,79 454 477 539,1
11df7e8bdaddb68,13 776 830,2
11df98a6d2018565,287 1045,4
11dfd7ccc260fcd4,188 671 1034,5
11dfffb3fc0d2e0,184 420 1059,1
11e01db89e8ef85b,194 1046 1059,2
11e0a4f6d6410fb0,147 541 581 920 941 1072,8
11e0c8e0d600b0c,194 506 745 886,3
11e111d2fa5bb659,51 552 671 768,2
11e229913e46af41,79 671,0
11e2cf10c5454969,121 438,6
11e318bded909338,194 487 671 723,3
11e33324b3a20eb,147 434 585 685 747 821 1089,2
11e3793d408f0f65,189 813,1
11e39fa2beda9f40,13 698 896,7
11e411079c4e683c,188 489 598,9
11e54f8ae910c81d,354 487,8
11e5aad1f34092f4,121 1062,5
11e5ff64ed44a78f,156 889,5
11e63a1d152086e3,194 737 1059,8
11e671be73eea67d,25 161 584 903 1092,6
11e6f65d6a1b06d6,245 587 1059 369,2
11e7ed01e5a8c3be,813,0
11e887f04725a8e5,13 1056,5
11e8f0f49af21c9c,70 502 924 1046,4
11e9c75464da0832,263 496,2
11ea315dd114dc73,156 813 903,9
11eaaa073be3e313,506 726 369,7
11eafea375958433,13 538 672 813 1092,5
11eb0239160e9798,29 896 943,5
11eb03b99a96d289,485 671 916 1062 1092,5
11ebaed44de29857,13 405 896 1092,2
11ec19f0b7b9f6e2,121 434 724 813 1092,5
11ec7791f177f812,189 545 559 738 949 1082,1
11ec8ce76a10ab70,863,1
11ece5e54c834cf,121 1061,2
11ecfe6c848b6aff,147 541 641,2
11ed6cd579ecaea8,51 536 821,8
11ed7c3c6b86bf60,156 448 809 915 994,8
11ee63358c3e187f,13 405 532 896 1092,9
11ef5f982a6d29c2,156 896,3
11ef6f0f8f96d813,194 738,8
11ef835b43e10804,415,7
11efd90cb704bdb1,415 650,8
11f0b1b26747a245,51 77 671 780 1030,3
11f0bbf15b20a6b8,554 813 896,1
11f0d7396f4c7386,13 813 896,9
11f14cdd732025e7,308 733 813,1
11f1c286691b270a,147 713 800,5
11f250647eb98139,189 252 418,0
11f25a884195d486,813,5
11f29f41749a5908,79 487,2
11f40856bed3b8e4,121 1026,0
11f50e19780f84e4,184 1059,7
11f59772e05030df,99 671,5
11f6f58d0213923d,111 597 733 738,9
11f7449187c96d08,586 369,9
11f7c844c14f36ef,147 555,4
11f8e7e46efcbbb3,61 161 331 479 1059,7
11f920fe8e5e4dc6,194 612,4
11fa2b43e1424077,872 369,4
11fa9f32e6344158,156 579 703,4
11fb59156bf24da8,51 532,9
11fbd3505f732d04,13 552,9
11fd08b1f20705bc,189 813,3
11fdfa4062d9cfda,955 962,1
11fe1c93bd7b90c9,189 430 554 678 692,3
11fef6f2e5918c94,347 506 780 886,8
11ff233f8044a398,961 1092,8
11ff3fe5e6ed10d8,121 433,9
11ff6eec6e54f81f,51 1084,7
11ff86e74ceb0a95,411 813,2
11ff8d0ca4b6fccf,259 543 580 753 813 993,7
1200cede6cfe2f53,194 506 671 780 1098,3
12016b17608ad589,131 420 813 949,2
1202c5614b9b351b,304 896 1092,3
1203e8f710050d4b,304 489,3
1204c749cf6e4883,147 896 1092,5
120692af6546e1b3,194 671 780,2
1206b7dce2b35f65,147 615 813 952 1092,6
12074c9aa2d905b9,2 1061,5
12079487a26b6509,127 1034,4
1207d754bd632aac,70 1046,0
1208015133628325,29 535 813,8
1208b3aa536af605,70 849 953,8
1208fc38cc4f2d4,813 896,7
12094335f87a1ec5,51 833,7
12094f3e5d2abf27,79 539 737 776 1046,0
1209fbce7aa42bb1,70 628 813 833 1020 1092,8
120a1548ec1b1f85,189 436,0
120a9aede3051fc4,156 485 603 780,6
120b1ff5670402b9,501 580 871 993 1009,2
120b405fdffe423d,51 76 650 671 780,0
120b818a869071b3,13 405 896 1092,1
120bc376f3e38804,79 1039,8
120c4c2fd8cf6ef9,51 124 339 734 1059,4
120c76942d2ffa34,13 670 825,8
120c81a0e0bdfbb,96 236 962,8
120c9694a8e5f209,147 510 764 813,2
120d630028b902bc,304 487 607,6
120e0070809730ef,194 404,2
120f4698f1af422c,194 480 844,0
120ff444ce4f3a63,79 487 624,7
12105ec42ac0d5be,188 671 1059,9
1210be44c322176a,135 554 954 369,7
12129ca229ecf4d2,13 675,6
1212b949c33e7cbc,99 783,9
12131eebb2c5117d,477 671 1035,6
121340f8d25eda07,51 212 477 489 554 991,4
1214ad77ea9c2743,26 156 436,6
12154a37d994582c,194 950,9
1215e95313f28c18,354 421,5
121615f1f95fa6c0,738 988,3
1216a9bb3cdc6b1b,189 583 633 761,2
121a0c6fa2853f2d,121,3
121a9266ffeb65cd,147 716,8
121abcaf6a17fcc7,99 304 434 744,8
121b964d05cf2bf0,25 161 744 847 1059,3
121d7d3ed224cd35,51 393 612 671,4
121dc0b9c2bb7e6a,189 1039,1
121e502f801d1c7,158 1085,3
121f85bb631ae733,194 497 498 823 970,6
122139809e77a01,51 615 633 835,9
1221afa48991e606,51 627 813 993 1092,2
1223c239e4375264,99 962,7
1224c1758e85510d,147 889 1092 1093,0
12265be4a51ba3cb,14 716,7
12276f0d3b8e3ecd,13 538 690 813 1092,9
1227db1351d9aaec,147 733 813 1046,4
1229a11752bcf3b5,189 252 813,5
1229bf5d6d98d0ea,194 600 809 844,6
122a810ab4fdabc8,335 450,4
122b831cb0015314,121 415 681,2
122c1019d1a04a43,194 494 733 737 992 1046,8
122ce10196f4a9e6,188 1034,0
122cfd7c6ef3ecfb,189 631,6
122f58cfd1b06482,147 671 780 1034,9
122f9d8b891da65f,189 603,0
122ff1eb6fc64224,896,8
12302cb3952cedc,194 776 813 830,5
1230a735176e76c4,13 818,3
1230bda1a9ab0ba8,147 800 813 953 1099,0
1230c94c8288aabb,147 487,0
1231147caa7a2b2a,259 742 1059,5
12313f2b6a2da3d4,51 501 664 744 813,0
12319c821d63e1cb,13 626 892,1
12328dfcff88fef3,51 978,1
12341d892c730673,131 597 598,4
1234637653487715,239 477 754,0
1234da32a1529cbd,194 477 671 1034,2
1235646e7b3d9808,70 554 698 835 927,1
12371b9bfe04bc6f,111 501 733 813 835 931,8
123731959c1c4b0a,134 489 671 369,0
12382497ae142b0f,188 612 671,5
1238b32add1a0047,51 813 896,3
123996fc4d2c8662,13 872 896 1092,2
1239db2767d29201,51 485 508,1
123a876ceeae855c,189 734 813,9
123b298f25631bcf,51 628,0
123b3a1ff4b34315,147 624 636 835 864,0
123bb55ad49f6ab9,188 1085,7
123c203b032afefc,99 718 813 1096,7
123cecff18cb4196,189 671 1034,7
123d4c490d4cbf63,51 633 707 784,6
123dbefa4ed91593,147 813 1072 1092,3
123e364e65001a3d,188 774,5
123eb092e72985a9,13 756 916 1092,6
123f1f89708c4b43,147 541 581 764 949 1072,8
12410fbe09e076ca,147 737 1040,9
1241387361d1f20b,156 580 678 1068,4
124151a6d952a91a,194 737 830 923 1046,2
1242860412e87e94,768 369,6
1243170a04269036,417 1061 369,5
1243c46c6c8532a6,121 524,5
1243da4417dadbb,813 896,5
1243fd31d9224d1b,194 612 780,7
124466456ee2763,304 349 487,3
1244b61c09fac657,194 1092 1099,8
1244de9a05d413a4,147 449 813 1092,3
1244e659b0d5935,304 349 487,6
12460a342f13f9ab,896 1092,0
124702139d603ec5,32 754,1
124835069d8ecd4b,726 745 369,5
12486cc9212f97ec,348 744 903,4
12489d05130b7ca1,121 464,0
124a70b3fee3901f,99 872,0
124b864310911391,501,0
124d95f748ba6935,718 896 1092,5
124e64f0d05445a1,182 500 600 632 728,5
1250ab80895df88e,318 586,8
1250d9fcf703aaa9,51 339 341 477 671 758 780,7
1250dbb7fd8a6626,447 498 791 369,1
1251a63ffa5e05b4,833,2
1251a8a0fab63e5c,189 690 863,2
12525efdf379c68a,184 634,6
1252c2282e71117,189 835,8
125429b210afe8b4,156 702,6
125431e60efc4c37,189 1034,1
12543ff854bc999c,813 896,3
125570b6bd9bc080,189 1084,3
12566edad7015d9b,13 671 886,9
1256e85f63c3bcd8,79 487,9
1257fbbb27d3a0a3,111 538 592 737 813 1092,9
125841ff89d20586,147 196 671 780 1035,1
12588b8895c57ecb,147 418 993 1020,7
1258e2c17dfaf87f,731 742 940 1046,2
12592c50705c83fa,189 234 768,7
125a170c1a20231a,147 449 529 734 813 1092,3
125a7d5c98a78631,189 768,3
125ac26bcad63a7c,369,3
125b41288b837bf7,156 701 973,4
125bb46c10b5852d,51 813,4
125bc0b722679294,188 428,7
125ce79a74c1b1af,13 592 738,9
125d01c9ea803a45,353 489,7
125d0c89e5553468,189 434,4
125df10efba41864,121 433,2
125e72b5d14b731d,189 420 430 501 678 738,7
125e75f105740d8a,194 576 835,4
125f450c84d1f0f4,188 434 747 890,8
125f514457acc0ea,13 405 896 1092,5
125f68a83ec52a33,202 497 498,1
125fc95c32c1366e,1055,8
125fd5d656deefc4,222 335 404 813 832 833 1092,4
126058f7441bce21,147 756 813 952 1092,0
1260eb55a15e0743,111 737 1046,1
12611106a15d7231,51 626,2
126165c22ca10ed0,548 828,2
12635b8c6b2a76cb,79 1062,4
126477dd71e68619,813 896,6
1264e2a745d92980,147 615 666 882,2
1265f85b7c9c76df,1019 369,4
12669383322cb3d3,184 1061,9
1266c418adbe2e76,111 501,9
126701c447371fb8,51 552,6
1267082d62fbe1b,51 621 800 813,5
1267c04ca108abe1,189 378 671 1065,2
1267d94fafd1c70b,612 949,4
1268d015b7fe8fab,121 1039,6
1268da8a19ea77fd,189 252 971,1
1268e666735e66a7,156 554 1084,8
126a5da8da9e0880,121 703 961,3
126b810c7f4c6653,147 678 690 835,1
126ba3c53cffa069,304 489,3
126bc1dc2832c1e,368 974,8
126be12f5801f700,121 631 1062,7
126be4d44b7e807d,189 378 534 734 813,8
126be96592f92bfc,13 813 896,2
126c5c3d066bc510,734 764 813 923 1092,8
126cc171abf136a2,51 212 1039,2
126d330d800d36bc,194 404 471 671 1020,0
126fa63516cb0fa2,546 1039 369,8
126fd39b6dac96f8,184 493,9
1270b3c6abccfb30,189 1071,6
1270f4cf86912888,58 541 744,1
127108820e930f72,587 369,3
127152148807c6a0,121 819,1
1272128ef1a6c42b,13 813,1
1273d7a53ed01291,304 464 840,9
12754e0ded7125cd,13 813 896,6
127570066878ea3d,51 477 671 780 950 1099,2
12757a787ac947ac,45 477 628,3
127580fb260302c7,194 1027,9
1276ea439db772ab,13 998 1046,7
12774e3de6d6c9c8,189 485 607,5
1277564fc535d3a6,79 1025,1
1277a6f3c32dcf16,189 703 706 760,1
1278490be941d40c,121 1092,3
1279cb6e81ab063c,13 434 649,3
127a1b7ef9b87582,70 685,5
127a208d74a1dad0,13 1056,8
127b0d097d99f1cd,121 464,5
127b3e025116a639,121 415 784,6
127b966889c5e31b,13 405 903 1092,2
127cff6da2dea6b2,156 477 485 780,2
127d34402cb91d14,23 420 738 962,7
127d9718bdb37015,188 1034,7
127dcdb0fbf1f2f5,703 962,3
127e14fdd4af6dc8,147 283 430 436 747 1001 1084,6
127e2d203927b45e,189 671 1034,0
127f58081f74d51a,147 485 607,3
12800c08165abb85,79 482,8
12802e3ac2f323fa,13 663 742 988 1092,9
128041bc9af24cf6,79 830 992,3
128112f00fbe829b,13 405 896 1092,8
1281141abbe6e024,79 612 671,2
12815dba5ce422fa,14 749,0
1281965411dfa157,724 748,7
12827344c2e7d566,121 433,7
1282c881f2b21ab6,189 241 501 671,9
1282e0d123719557,189 410 573 753 813 1092,6
12830d95473a04da,189 485 546,9
128333300323cd09,189 627 744 809 813,5
1283d21837abf14c,13 749,4
12840623fba893b8,121 438,6
12865ca6eb22cd79,99 718,0
1286b29530044dfa,304 487,7
1286c6413e1f7d3f,51 742 813 916 933 1092,4
1287d75b0122f28f,189 559 871 1032,6
1288e58591cf9a97,813,5
1289c08f8f4531ae,121 950,5
128a25c9a31b3585,304 558 744 764,3
128aaa66c4ab1d8,194 822 887 1046 1092,3
128b15d7b2d1a548,188 1059,7
128ce43ffede5897,189 597,3
128d3d3cb038b3e0,194 733 744 813 1092,1
128d5ef606d4f11e,189 489 813 1046,9
128ec499c2d85d57,194 1098,5
128ece47653eda29,156 436 1020 369,2
128ef9114dceec15,79 745,3
128f0a657f0cc015,13 813 896,7
128f0ebdcc93f4e5,51 552 639 671 780,4
128f339554d37da7,194 671 705 780 1059,6
128fa46a1e2f0eed,147 823 949,3
128fa5fa80e8c6b9,194 489 780,4
128fd2b361624cbc,189 418 478 949,1
1291086241ca870d,189 517,6
1291f3dcc068f271,189 1039,6
129269751d514574,189 718 813 903,2
1292ad12e4a546ca,192 480 495,8
1293e909484e2b43,133 189 543 579 581 734 753,1
12950551368243c2,121 718 813,2
1295ce178d24e5ff,45 492 701 953,9
12967189259f9ba,189 252 813 961,6
12969885908b167b,58 718,6
129798eab5f34b89,188 1059,2
129825cc3aa2c566,121 620 813 1093,2
1298d8c6c568683a,51 510 542 813,3
129a760bdedee73d,189 1084,7
129a7712df1f6fc6,156 1059,1
129ad4ca1cd6e37e,194 438,4
129b10839bb1893f,189 306 436 552 813 1092,8
129b1e172c5f6f68,438 671 369,9
129b424e76248331,33 813 835 962,7
129b43ed73b4f2e3,194 741 784,6
129bb9c549645364,13 1092,6
129bdf46e134738e,671 1019 369,2
129ceb83ca63ac05,121 663 968 1092,2
129f087d24f85960,147 283 929 1059,2
129f30943da46229,61 161 331 734 813 1059 1092,9
129fc7d4a6bb0d95,51 339 1059,8
129fede7805ffc4b,501 830 924,4
12a0db30ad6f4582,425 718,9
12a21a337c2e1872,96 236 962,2
12a248cabb71d4f5,13 405 896 1092,0
12a26e43e704994b,13 776,6
12a28f59ab212126,189 1035,4
12a2c79e252279a7,79 498 961,5
12a36dc44e6e4ba1,182 1084,9
12a3c420a19d5b3e,121 1059,4
12a406b9d6160755,25 161 1059,7
12a415a984d1a74c,121 684 718,2
12a438bc21750bd7,147 671 780 786,0
12a50b7552269a0e,79 420 584 671,6
12a69b8493479bf6,13 592 698,5
12a6affe3a35f725,147 532,8
12a795a4b7ce764b,13 405 896 1092,0
12a82df5e077cb59,189 520 579 1092,9
12a8799841757eb3,147 720 974 1020 1092,5
12a8b0811b6178ce,147 538 979 1092,1
12a8dbea39b73512,189 534 734 813 1092,1
12aa02b7d7c3e199,188 510 725 813 1046,9
12ab13fe2a6b9a01,189 768,2
12abb3b076a4df99,189 626,3
12abfbdc38dbbf07,121 962,5
12ae85333f996730,188 487,9
12aeefc799045176,82 1062,8
12afadc4c66ffa6a,100 744 922,6
12b0975b07b91fa6,13 1046 1081,4
12b0eb5504daf853,145 464,3
12b13c08ad19ed14,79 1099,9
12b1745ee1d274b2,1092,0
12b186f023ff71a5,194 776,1
12b19ae13ea2e4e6,51 554 558 744 903 1092,6
12b1dd3479810570,13 755 813,1
12b21d1dae70251f,111 545 738 1046,4
12b3097d2323b5f2,304 597 671,0
12b33d0c68d19300,2 1061,9
12b4deedc6e4e37a,189 671 780 1059,8
12b4fb09d9e21f7,13 477,3
12b55c6a409853ad,194 733 744 813 1020,4
12b5faa0e1f35626,147 626,9
12b6365f1de8aecd,619 737 871 1046,4
12b6e8cfe5bb662e,354 447 498,1
12b74c2bc9ed2ac3,835 369,5
12b7bde1a9c2bb9a,111 510 534 637 1092,8
12b8e25b89c95e04,147 408 595 663,4
12b929802ac0087f,156 477 738 835 1059,5
12b96a361c062446,188 1059,6
12b983caca46b8a2,189 554 764 813 835 896,5
12ba7f73f879fe36,156 738 1039,0
12ba8dc8943574bd,156 705 949,5
12bb2662a1ef97b2,1019 369,8
12bbcde50131e551,287 754,0
12bc22d07adaf824,99 493 784,3
12bc30c9ad888cc4,51 675,4
12bc612e155ee4d0,189 501 678 813 1092,1
12bc6c8e52c4397e,147 744 813 949,0
12bc7a1bc87800aa,194 448,8
12bcb427a7a2e338,121 1039,9
12bd8c2eb8f40d7b,552 671 780 369,1
12be2546f563a196,453 617,6
12bebb637ff4366c,1099 369,6
12bede6dea7869d6,313 464,4
12bf1b645179e41e,91 161 1062,0
12bf59cb4d7a4d7c,99 1059,6
12c0308cfb7d4b10,270 598,2
12c040ec6c9573bb,147 418 579 813 949,6
12c05d94c43afaf,189 634,6
12c0b68283c35766,121 1085,2
12c0e3618adfc6d1,35 420 884,6
12c13e4d72a14ea9,70 813 1046 1092 1093,4
12c163acf1dc86d4,189 378 1035,2
12c1712ff4572cc0,1034 369,7
12c245f748b87c90,189 378 768,7
12c31937e45e0a36,147 671 768,6
12c3618625a0efc9,156 583 780,2
12c378aa68f9dc05,189 813 881 991,3
12c3f7851c903e75,51 721 742,3
12c3fea9364e8383,684,3
12c4acc4efa05d9a,13 716,1
12c4c106fc1e163,304 487,5
12c540072b0d963f,127 884,2
12c5c8899eda1945,147 972,4
12c60d4398fdde84,79 704,6
12c60f1f9ab2c34d,194 404 1092,9
12c63587bc3a4e05,147 744 780 811 813 903,5
12c6eedaf5a11d94,121 962,0
12c7b72338c8012f,1059 1092,7
12c85bd2d9c643fd,189 1038,7
12c963cb4efa1271,156 813 1020,6
12c9d28a424b3896,99 304 774,2
12c9ddbffa9aa91c,189 704,3
12cb7cff11b92baa,147 420 954 1046,3
12cbb78b68f32b6d,147 671,6
12cc6d7951b092ea,79 420,9
12cc7e65542c4be4,111 1034,0
12cce1bd29d53500,13 477,6
12ccfb199f98126e,121 1059,8
12cd57cc3e886a69,192 721,8
12cefdc0070953ab,13 405 896 1092,2
12cf1f50ad0b9fbd,231 671 737 1046 1059,0
12cf363bd6a68e58,188 558,7
12cf67325201e14b,147 671 780 1034,3
12cff9b682d7d91a,51 813 1059,6
12cffb553171062a,79 477 524 671 886,3
12d01369d89b9936,121 684,6
12d03eba47e0f98a,147 475 504 756 813 952,8
12d0c5a110fa695e,127 450 974,4
12d11eb89306d8d8,13 445 457 813 896,5
12d181530afdad8a,418 420 541 542 813 838 1072,8
12d2e3f0178b3c47,304 1059,5
12d376c00e700390,13 671 896,0
12d3edfc62f9e158,188 734 784 898 1099,1
12d44603782c13d9,13 463,3
12d4a4ba2a02cbd3,79 450 477 639,7
12d5727c41143a3c,107 189 612 738 744,8
12d627d7dcd07f11,188 702,7
12d691f607f0ccda,559,2
12d76b58de8a6f6e,304 1039,5
12d7bb83689ebcb0,498 671 813,5
12d96d4b3621d2ae,147 813 993 1092,7
12d9e975d2f9ff30,51 552 671,1
12da56d48717299e,147 418 420 813 949,5
12dc1620f6e31597,259 501 519 733 924 1068,9
12dd1011a70a69e8,121 872,7
12dd14ac46a508eb,147 813 835 921 1092,0
12dd7f07fe398bba,125 872,8
12ddbe82aa1da5b9,79 489 738,5
12df66485b718e28,191 671 858 1034,9
12e0339960edd4dd,950,4
12e12a4c057714bf,147 501 612 733 738 1046,2
12e1968e4dfdf963,111 737 1009 1046,1
12e204772af817d9,29 422 581 796 936 938,8
12e33e53db2bdf81,194 498 499,6
12e36d60499ed5b2,111 410 420 542 753,9
12e47d1ca0017184,121 433 662,7
12e5bf20201ad5d9,121 1063,4
12e5e631f09741a3,121 433,0
12e69b72bb48e87c,189 813 903,2
12e6de535c3b6fd8,121 464,5
12e7e2ecf83a236a,161 477 598,0
12e837945123e8b7,58 580,1
12e84832110ebf69,13 580 756 1092,1
12e8a858ccefb86c,45 522 734 737 738,4
12e960c8647aa669,231 650 698,3
12e99b8d54a37d03,147 520 597 650,4
12ea275bd80ddfd8,51 76 908 1062,4
12ea4669a3df84c9,863,9
12eaedc21276fb96,13 552 671 780,9
12eb5852dfd9ea63,180 750 803 1099,8
12ec1766af889c39,156 227 489 738 776,0
12ed9862f46c92e1,348 1084,0
12edad57b60a15b1,78 754,2
12edcd9c1c1008f3,13 833,3
12edd35ef17201fc,248 1039,7
12ee0278d785edcd,13 633 746 975,2
12ef40be1836c8f4,147 733 837,7
12f029df26276f40,189 821 835,7
12f1c4115aa2a70,51 783,5
12f1e50392fe739f,121 597,5
12f244c80b68f77e,638,1
12f29665ed1b837c,99 484,8
12f2dcc38b1fd3d9,194 813 1092,4
12f33ac7fea033d6,147 813 969 1020 1092,7
12f57d188d64538b,147 555,5
12f6397d5b367e1a,304 487,3
12f662dc0481d0ad,147 663 835,4
12f80e522c65d950,313 962,9
12f835b8bd74dd4d,189 953,0
12f969e8280d97fb,720 369,6
12f99d2653736739,1059 1092,1
12f9ede0328d5fb,184 493,8
12fa861e5648fb41,147 718 942,2
12fabde955eab9e5,13 477 671,6
12fb1d7180ca3c05,79 813,9
12fb814f6bc253ad,182 754,0
12fba56fc41b124d,147 671 768 780,4
12fbf224c55adfcc,79 1039,1
12fcd2aba1a681b5,194 404 744 813,4
12fefd7774b174d3,79 612 668,1
13000bc76c1725bb,147 671 744 780 813 903,0
1300f4384e461b4a,194 655 813 1099,0
130126c8861593c1,147 590 592 1092,7
1302831d79822db3,147 639 1013,9
1302de9de970dea6,13 1092,6
130319d73ac15dc8,147 671 780 1034,8
130324781bf7c47c,156 274 584 671 1046 1092,1
1303291b624123ce,147 747,3
1303e4cfd717abb0,13 1056,1
130415a62ca5dc9,726 835 369,0
1304419c938c46d4,194 655 734 813 1046,2
130465c13bd2c0c4,189 252 418,3
1304b4afc59cb8e8,13 693 813 903,4
1304f70ac72faab1,70 462 733 974 993 1084,3
13053d2b43ad9959,545 931,8
130560af9a2ee48d,51 212,4
130572ab7390fb3f,304 1039,7
130582cd1af37308,1059,7
1305d5ac4eb60e9a,189 668 800 1058,0
1305f0314ec6a1be,259 418 543 796,9
130634e10f4d3a33,51 76 813 927,1
13065684b3b75168,194 1059,8
1306a7270aaf30a0,13,1
1306c1facc7d63cc,147 492 671 867 887,2
1306d244f446ce18,156 948,5
1308768bbfd815d4,249 813 961,2
1308cfbb2d2ab6db,58 744,7
1308d2db802c6055,180 703,2
130963ab4d0ab841,430 545 871,8
1309d68204054622,121 485,4
130a1edec1945cec,147 671 1015 1059,5
130a229f8473cf2a,194 737 1046 1059,3
130a2da7bcd30064,79 741,5
130a6d280fe9078b,194 477 1059,4
130bc25329ed589b,194 446 813 863 1046 1092,0
130c9b5d02780e3c,1059,4
130d1b816e9e49d7,13 552,9
130d9304cb6cc81b,189 1034,7
